rule_id,headline,description,cost,exception_patterns,patterns,priority,category_name,enabled
R0120,Avoid the conditional,"The verbs 'would' and 'could' make you seem unsure whether the reader will be interested. By removing 'would' and 'could', it will be easier to convince your reader as you are showing them you are confident.",2,[],"[[{'LOWER': {'IN': ['could', 'would']}}, {'LOWER': 'this'}, {'LOWER': 'be'}, {'LOWER': {'IN': ['useful', 'helpful']}}, {'LOWER': {'IN': ['to', 'for']}}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': '?'}], [{'LOWER': {'IN': ['would', 'could']}}, {'LOWER': 'this'}, {'LOWER': 'be'}, {'LOWER': {'IN': ['useful', 'helpful']}}, {'LOWER': {'IN': ['to', 'for']}}, {'LOWER': 'your'}, {'LOWER': {'IN': ['company', 'manager', 'boss', 'chief', 'ceo', 'team', 'startup', 'organization']}}], [{'LOWER': {'IN': ['would', 'could']}}, {'LOWER': 'this'}, {'LOWER': 'be'}, {'LOWER': {'IN': ['useful', 'helpful']}}, {'LOWER': {'IN': ['to', 'for']}}], [{'LOWER': {'IN': ['would', 'could']}}, {'LOWER': 'this'}, {'LOWER': 'be'}, {'LOWER': {'IN': ['useful', 'helpful']}}, {'LOWER': {'IN': ['to', 'for']}}, {'ENT_TYPE': 'ORG'}]]",1,Confidence,True
R0122,Focus follow-up on your reader,"When following up, ask your reader a direct question with two options they can pick from to make it simple for them to reply.",2,[],"[[{'LOWER': 'as'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['promised', 'mentioned']}}, {'IS_SENT_START': False, 'OP': '?'}, {'NORM': 'i'}, {'LEMMA': 'be'}], [{'LOWER': {'IN': ['i', 'just']}}, {'NORM': 'want'}, {'LOWER': 'to'}, {'LOWER': {'IN': ['check', 'see']}}, {'LOWER': {'IN': ['whether', 'in', 'that', 'if', 'when']}}], [{'LOWER': {'IN': ['i', 'just']}}, {'NORM': 'want'}, {'LOWER': 'to'}, {'LOWER': 'drop'}, {'LOWER': 'you'}, {'LOWER': 'a'}, {'LOWER': {'IN': ['message', 'note']}}], [{'NORM': 'i'}, {'LEMMA': 'be'}, {'LOWER': {'IN': ['messaging', 'writing']}}, {'LOWER': 'to'}, {'LOWER': 'you'}, {'LOWER': 'again'}], [{'LOWER': 'did'}, {'LOWER': 'my'}, {'LOWER': {'IN': ['previous', 'last', 'first']}}, {'LOWER': 'message'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': '?'}], [{'LOWER': 'did'}, {'LOWER': 'you'}, {'LOWER': {'IN': ['received', 'get', 'see', 'read', 'check']}}, {'LOWER': {'IN': ['the', 'my']}}, {'LOWER': {'IN': ['previous', 'last', 'first']}}, {'LOWER': 'message'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': '?'}], [{'LOWER': 'just'}, {'LOWER': {'IN': ['check', 'checking']}}, {'LOWER': 'to'}, {'LOWER': 'see'}, {'LOWER': {'IN': ['whether', 'in', 'that', 'if', 'when']}}], [{'LOWER': 'circling'}, {'LOWER': 'back'}, {'LOWER': {'IN': ['to', 'here']}}]]",1,Refocus,True
R0123,Include your reader,"If you need to speak to somebody else, rather than asking for a referral, include your reader in the conversation so they don't feel excluded.",4,[],"[[{'LOWER': 'to'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': {'IN': ['chat', 'talk', 'discuss', 'discussion', 'exchange', 'conversation', 'meeting']}}, {'LOWER': {'IN': ['with', 'to']}}, {'LOWER': 'your'}]]",2,Politeness,True
R0124,Include your reader,"If you need to speak to somebody else, rather than asking for a referral, include your reader in the conversation so they don't feel excluded.",4,[],"[[{'LOWER': {'IN': ['can', 'could', 'possible', 'would', 'are']}}, {'LOWER': {'IN': ['you', 'to', 'like']}}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': {'IN': ['introduce', 'connect', 'speak', 'talk']}}, {'LOWER': 'me'}, {'LOWER': {'IN': ['to', 'with']}}], [{'LOWER': {'IN': ['can', 'could', 'possible', 'would', 'are']}}, {'LOWER': {'IN': ['you', 'to', 'like']}}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': {'IN': ['introduce', 'connect', 'speak', 'talk']}}, {'LOWER': {'IN': ['to', 'with', 'me']}}, {'LOWER': {'IN': ['?']}, 'POS': 'PUNCT'}], [{'NORM': 'who'}, {'LEMMA': 'be'}, {'LOWER': 'the'}, {'LOWER': 'right'}, {'LOWER': 'person'}, {'LOWER': 'to'}, {'LOWER': {'IN': ['introduce', 'connect', 'speak', 'talk']}}, {'LOWER': {'IN': ['to', 'with', 'me']}}], [{'LOWER': {'IN': ['do']}}, {'LOWER': {'IN': ['you']}}, {'LOWER': {'IN': ['know']}}, {'LOWER': {'IN': ['who']}}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': {'IN': ['the']}}, {'LOWER': {'IN': ['best', 'right', 'correct', 'appropriate', 'ideal', 'proper', 'suitable', 'optimal', 'responible']}}, {'LOWER': {'IN': ['person', 'contact', 'individual', 'employee', 'colleague', 'manager', 'one', 'team', 'department', 'company']}}, {'LOWER': {'IN': ['to']}}, {'LOWER': {'IN': ['introduce', 'connect', 'speak', 'talk', 'discuss', 'meet', 'contact', 'see']}}]]",2,Politeness,True
R0125,Include your reader,"If you need to speak to somebody else, rather than asking for a referral, include your reader in the conversation so they don't feel excluded.",4,[],"[[{'LOWER': 'can'}, {'LOWER': 'i'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'talk'}, {'LOWER': 'to'}, {'LOWER': {'IN': ['your', 'the']}}]]",2,Politeness,True
R0126,Focus on your reader's benefit,"Focus on your reader. They care about their benefits, their company's challenges and their team's performance. Talk about how they benefit from you.",3,[],"[[{'LOWER': 'i'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'would'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['like', 'love']}}, {'LOWER': 'to'}, {'LOWER': {'IN': ['show', 'showcase', 'demonstrate', 'demo', 'prove', 'present', 'tell', 'talk']}}, {'IS_SENT_START': False, 'OP': '?'}]]",1,Refocus,True
R0128,Ask a clear question,Looking to hear back from your reader? The most effective way to get an answer is asking an OR question with two options. The second option has to be your preferred one.,3,[],"[[{'LOWER': {'IN': ['if', 'case']}}, {'LOWER': 'you'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['like', 'love', 'wish', 'want', 'open', 'down', 'up']}}, {'LOWER': 'to'}], [{'LOWER': {'IN': ['are', 'is', 'would', 'could']}}, {'LOWER': {'IN': ['you', 'your']}}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'open'}, {'LOWER': 'to'}, {'LOWER': {'IN': ['hear', 'hearing']}}, {'LOWER': 'more'}], [{'LOWER': {'IN': ['if', 'does']}}, {'LOWER': {'IN': ['this', 'it']}}, {'LOWER': {'IN': ['sound', 'sounds']}}, {'LOWER': 'like'}, {'LOWER': {'IN': ['this', 'it']}}, {'LOWER': {'IN': ['might', 'may', 'could']}}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['interest', 'interesting', 'intriguing']}}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'you'}], [{'LOWER': 'does'}, {'LOWER': {'IN': ['this', 'it']}}, {'LOWER': {'IN': ['sound', 'sounds']}}, {'LOWER': {'IN': ['interesting', 'intriguing']}}]]",1,Confidence,True
R0130,Focus on your reader's benefit,Make it clear how your reader will benefit from responding ASAP. Your appreciation is not a strong enough motivation for them to reply.,3,[],"[[{'LOWER': 'i'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': {'IN': ['welcome', 'appreciate']}}, {'LOWER': 'if'}, {'LOWER': 'you'}, {'LOWER': {'IN': ['would', 'could']}}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['back', 'reply', 'answer', 'respond', 'return', 'come', 'react']}}], [{'NORM': 'i'}, {'LEMMA': 'be'}, {'LOWER': 'looking'}, {'LOWER': 'forward'}, {'LOWER': 'to'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'your'}, {'LOWER': {'IN': ['reply', 'answer', 'response']}}, {'LOWER': {'IN': ['soon', 'asap']}}], [{'LOWER': 'please'}, {'LOWER': 'let'}, {'LOWER': 'me'}, {'LOWER': 'know'}, {'LOWER': 'asap'}], [{'LOWER': 'please'}, {'LOWER': 'reply'}, {'LOWER': 'at'}, {'LOWER': 'your'}, {'LOWER': 'earliest'}, {'LOWER': 'convenience'}], [{'LOWER': 'please'}, {'LOWER': 'come'}, {'LOWER': 'back'}, {'LOWER': 'to'}, {'LOWER': 'me'}], [{'LOWER': 'please'}, {'LOWER': 'contact'}, {'LOWER': 'me'}, {'LOWER': 'if'}, {'NORM': 'you'}, {'LEMMA': 'be'}, {'LOWER': 'interested'}], [{'LOWER': 'please'}, {'LOWER': 'contact'}, {'LOWER': 'me'}, {'LOWER': 'if'}, {'NORM': 'you'}, {'LOWER': {'IN': ['may', 'might']}}, {'LEMMA': 'be'}, {'LOWER': 'interested'}], [{'LOWER': 'please'}, {'LOWER': 'reply'}, {'LOWER': 'if'}, {'NORM': 'you'}, {'LEMMA': 'be'}, {'LOWER': 'interested'}], [{'LOWER': 'please'}, {'LOWER': 'reply'}, {'LOWER': 'if'}, {'NORM': 'you'}, {'LOWER': {'IN': ['may', 'might']}}, {'LEMMA': 'be'}, {'LOWER': 'interested'}]]",1,Refocus,True
R0131,Ask a clear question,"The word 'if' shows your uncertainty that the reader will respond. Instead, encourage them to reply by asking a direct question.",3,[],"[[{'LOWER': 'i'}, {'LEMMA': 'be'}, {'LOWER': {'IN': ['thinking', 'wondering', 'curious']}}, {'LOWER': 'if'}, {'LOWER': 'you'}, {'LOWER': {'IN': ['would', 'might', 'could']}}], [{'NORM': 'i'}, {'LEMMA': 'be'}, {'LOWER': {'IN': ['thinking', 'wondering', 'curious', 'looking']}}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': 'if'}, {'LOWER': {'IN': ['it', 'this', 'these']}}, {'LEMMA': 'be'}]]",1,Confidence,True
R0132,Focus on your reader,"When inviting someone, show confidence by putting them in the center of the action with 'you'. This will make it more likely that they accept. ",3,[],"[[{'LOWER': {'IN': ['i', 'we']}}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': 'to'}, {'LOWER': 'invite'}, {'LOWER': 'you'}], [{'NORM': 'i'}, {'LEMMA': 'be'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': 'to'}, {'LOWER': 'invite'}, {'LOWER': 'you'}], [{'NORM': 'we'}, {'LEMMA': 'be'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': 'to'}, {'LOWER': 'invite'}, {'LOWER': 'you'}]]",2,Confidence,True
R0133,Focus on your reader,"When updating someone, show confidence by putting them in the center of the action with 'you'. Putting them in the active role makes them feel more obliged to respond. ",3,[],"[[{'LOWER': 'i'}, {'LOWER': 'would'}, {'LOWER': {'IN': ['love', 'like']}}, {'LOWER': 'to'}, {'LOWER': {'IN': ['give', 'update']}}, {'LOWER': 'you'}]]",2,Confidence,True
R0135,Avoid the conditional,"The verb 'could' make you seem unsure whether the reader will accept. By removing 'could' and placing your reader in the center using 'you', your reader feels more motivated to take action.",3,[],"[[{'LOWER': 'i'}, {'LOWER': 'could'}, {'LOWER': {'IN': ['demonstrate', 'present', 'show', 'showcase', 'demo']}}, {'LOWER': 'you'}, {'LOWER': 'our'}]]",1,Confidence,True
R0136,Avoid the conditional,"The verb 'could' make you seem unsure whether the reader will accept. By removing 'could' and placing your reader in the center using 'you', your reader feels more motivated to take action.",3,[],"[[{'LOWER': 'i'}, {'LOWER': {'IN': ['could', 'may', 'might']}}, {'LOWER': {'IN': ['support', 'help', 'assist', 'advise', 'aid', 'show', 'guide']}}, {'LOWER': 'you'}], [{'LOWER': 'i'}, {'NORM': 'would'}, {'LOWER': 'be'}, {'LOWER': {'IN': ['happy', 'glad']}}, {'LOWER': 'to'}, {'LOWER': {'IN': ['support', 'help', 'assist', 'advise', 'aid', 'show', 'guide']}}, {'LOWER': 'you'}], [{'LOWER': 'i'}, {'NORM': 'would'}, {'LOWER': 'gladly'}, {'LOWER': {'IN': ['support', 'help', 'assist', 'advise', 'aid', 'show', 'guide']}}, {'LOWER': 'you'}]]",1,Confidence,True
R0137,Ask a clear question,"Keeping in touch is a great way to build a relationship. To make sure your reader feels the same, ask whether it is also useful for them.",2,[],"[[{'LOWER': 'i'}, {'LOWER': {'IN': ['think', 'believe', 'feel', 'guess', 'recon', 'suppose', 'thought']}}, {'LOWER': 'it'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': 'to'}, {'LOWER': {'IN': ['chat', 'catchup', 'catch-up', 'catch', 'follow', 'followup', 'follow-up', 'talk', 'brainstorm', 'meet']}}], [{'LOWER': 'i'}, {'LOWER': 'was'}, {'LOWER': 'hoping'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': {'IN': ['chat', 'catchup', 'catch-up', 'catch', 'follow', 'followup', 'follow-up', 'talk', 'brainstorm', 'meet']}}], [{'LOWER': 'i'}, {'LOWER': 'would'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'like'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': {'IN': ['chat', 'catchup', 'catch-up', 'catch', 'follow', 'followup', 'follow-up', 'talk', 'brainstorm', 'meet']}}], [{'NORM': 'i'}, {'LEMMA': 'be'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': 'to'}, {'LOWER': {'IN': ['chat', 'catchup', 'catch-up', 'catch', 'follow', 'followup', 'follow-up', 'talk', 'brainstorm', 'meet']}}]]",1,Refocus,True
R0139,Give specific compliments,"It's great to be cheerful. The best way to give a compliment is by being as specific as possible, so write exactly what you want to congratulate them for.",1,[],"[[{'LOWER': {'IN': ['congrats', 'congratulations', 'kudos', 'salute', 'applause', 'bravo', 'congratulate']}}], [{'LOWER': 'your'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['great', 'impressive', 'awesome', 'huge', 'good', 'strong', 'spirit', 'excellent', 'outstanding', 'remarkable', 'fantastic', 'terrific']}}, {'LOWER': {'IN': ['done', 'job', 'achievement', 'success', 'effort', 'accomplishment', 'victory']}}], [{'LOWER': 'i'}, {'LOWER': 'was'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['impressed', 'stunned', 'fascinated']}}], [{'NORM': 'i'}, {'LEMMA': 'be'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['impressed', 'stunned', 'fascinated']}}], [{'LOWER': 'keep'}, {'LOWER': 'up'}, {'LOWER': 'the'}, {'LOWER': {'IN': ['great', 'impressive', 'awesome', 'huge', 'good', 'strong', 'spirit', 'excellent', 'outstanding', 'remarkable', 'fantastic', 'terrific']}}], [{'LOWER': 'keep'}, {'LOWER': 'it'}, {'LOWER': 'up'}]]",2,Positivity,True
R0140,Paint a story,"Rather than telling your reader just to think about it, give examples to paint a precise picture of the positive results they will receive by collaborating with you.",1,[],"[[{'LOWER': 'what', 'OP': '!'}, {'LOWER': {'IN': ['think', 'consider', 'give', 'sleep']}}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['this', 'it', 'to', 'thought', 'over', 'at', 'about', 'on']}}], [{'LOWER': {'IN': ['taken', 'had']}, 'OP': '!'}, {'LOWER': 'a'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'look'}]]",3,Refocus,True
R0144,Use the organization's name,People love to read their organization's name. Adding it shows your reader that they are not reading just another template message.,2,[],"[[{'LOWER': 'your'}, {'LOWER': {'IN': ['organization', 'company', 'team', 'agency', 'startup', 'corporation', 'business']}}]]",3,Refocus,True
R0145,Ask a clear question,"You probably want to sound polite, but this phrase makes you sound unconfident. With a clear question, your reader can give a simple and fast answer.",2,[],"[[{'LOWER': 'i'}, {'LOWER': 'wonder'}, {'LOWER': 'whether'}, {'LOWER': {'IN': ['this', 'it', 'you', 'your']}}], [{'LOWER': 'i'}, {'LOWER': 'was'}, {'LOWER': {'IN': ['wondering', 'hoping']}}, {'LOWER': {'IN': ['whether', 'that']}}, {'LOWER': {'IN': ['this', 'it', 'you', 'your']}}], [{'LOWER': 'i'}, {'NORM': 'am'}, {'LOWER': {'IN': ['wondering', 'hoping']}}, {'LOWER': {'IN': ['whether', 'that']}}, {'LOWER': {'IN': ['this', 'it', 'you', 'your']}}]]",1,Confidence,True
R0146,Avoid 'Maybe',Using 'maybe' gives the reader the option to not do what you are asking them. It's better to remove 'maybe'.,2,[],[[{'LOWER': 'maybe'}]],1,Confidence,True
R0147,Ask a clear question,"This is a generic phrase your reader will have read many times before. It indirectly gives the impression that you know what they want – you don't. Instead, ask what is important to them.",4,[],"[[{'LOWER': 'i'}, {'LOWER': 'have'}, {'LOWER': {'IN': ['a', 'an', 'the']}}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['opportunity', 'offer', 'position', 'vacancy', 'proposal', 'proposition']}}, {'LOWER': 'for'}, {'LOWER': 'you'}], [{'LOWER': 'this'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['opportunity', 'offer', 'position', 'vacancy', 'proposal', 'proposition']}}, {'LOWER': {'IN': ['is', 'will', 'should', 'could', 'may', 'might']}}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': 'you'}]]",1,Refocus,True
R0148,Avoid 'Discuss',"How well do you know your reader? If this is your first contact, take it slow. Suggesting a discussion early in a conversation can come across too pushy. Instead, ask them if the topic is on their mind. ",4,[],"[[{'LOWER': 'i'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['like', 'love', 'want']}}, {'LOWER': 'to'}, {'LOWER': 'discuss'}], [{'LOWER': {'IN': ['look', 'looking']}}, {'LOWER': 'forward'}, {'LOWER': 'to'}, {'LOWER': {'IN': ['discuss', 'discussing']}}, {'LOWER': 'it'}, {'LOWER': 'with'}, {'LOWER': {'IN': ['you', 'your']}}], [{'LOWER': 'to'}, {'LOWER': {'IN': ['discuss', 'discussing']}}], [{'NORM': 'let'}, {'NORM': 'us'}, {'LOWER': {'IN': ['discuss', 'discussing']}}]]",2,Refocus,True
R0149,Focus on your reader's organization,"It's great to mention existing clients to showcase your value. When you do, make sure you name clients that are comparable to your reader's organization. They look for familiarities either in size or industry.",2,[],"[[{'LOWER': {'IN': ['i', 'we']}}, {'LOWER': {'IN': ['help', 'support', 'empower', 'enable']}}, {'LOWER': {'IN': ['companies', 'organizations', 'teams', 'ideas', 'startups', 'start-ups', 'businesses']}}, {'LOWER': 'like'}]]",3,Refocus,True
R0150,Avoid 'Stress',"You are probably trying to empathize with your reader or describe something that's not easy for you. However, negative words will subconsciously affect your reader. Avoid them where possible.",3,[],"[[{'LOWER': {'IN': ['stress', 'stressing', 'stressed', 'stressful']}}]]",1,Positivity,True
R0151,Focus opening on reader,"Beginning your email with a sentence about yourself or your organization will sound like just another sales pitch. Focus the first sentence on your reader – ideally, write about something they are excited about.",3,[],"[[{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'howdy', 'morning', 'afternoon', 'evening', 'night', 'noon']}}, {'IS_SENT_START': False, 'OP': '?'}, {'ENT_TYPE': 'PERSON'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'at'}, {'ENT_TYPE': 'ORG'}], [{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'morning', 'afternoon', 'evening', 'night', 'noon']}}, {'IS_SENT_START': False, 'OP': '?'}, {'ENT_TYPE': 'PERSON'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'we'}, {'LOWER': 'at'}, {'ENT_TYPE': 'ORG'}], [{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'morning', 'afternoon', 'evening', 'night', 'noon']}}, {'IS_SENT_START': False, 'OP': '?'}, {'ENT_TYPE': 'PERSON'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'at'}, {'LOWER': {'IN': ['my', 'our']}}, {'LOWER': {'IN': ['organization', 'company', 'team', 'business', 'startup']}}], [{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'morning', 'afternoon', 'evening', 'night', 'noon']}}, {'IS_SENT_START': False, 'OP': '?'}, {'ENT_TYPE': 'PERSON'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['my', 'our']}}, {'LOWER': {'IN': ['organization', 'company', 'team', 'business', 'startup']}}], [{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'howdy', 'morning', 'afternoon', 'evening', 'night', 'noon']}}, {'IS_SENT_START': False, 'OP': '?'}, {'ENT_TYPE': 'PERSON'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'at'}], [{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'morning', 'afternoon', 'evening', 'night', 'noon']}}, {'IS_SENT_START': False, 'OP': '?'}, {'ENT_TYPE': 'PERSON'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'we'}, {'LOWER': 'at'}], [{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'morning', 'afternoon', 'evening', 'night', 'noon']}}, {'IS_SENT_START': False, 'OP': '?'}, {'ENT_TYPE': 'PERSON'}, {'IS_SENT_START': False, 'OP': '?'}, {'NORM': 'i'}, {'LEMMA': 'be'}, {'LOWER': 'reaching'}, {'LOWER': 'out'}], [{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'morning', 'afternoon', 'evening', 'night', 'noon']}}, {'IS_SENT_START': False, 'OP': '?'}, {'ENT_TYPE': 'PERSON'}, {'IS_SENT_START': False, 'OP': '?'}, {'NORM': 'i'}, {'LEMMA': 'be'}, {'LOWER': {'IN': ['a', 'an', 'the', 'from']}}], [{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'morning', 'afternoon', 'evening', 'night', 'noon']}}, {'IS_SENT_START': False, 'OP': '?'}, {'ENT_TYPE': 'PERSON'}, {'IS_SENT_START': False, 'OP': '?'}, {'NORM': 'i'}, {'LEMMA': 'be'}, {'LOWER': 'writing'}, {'LOWER': 'from'}], [{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'morning', 'afternoon', 'evening', 'night', 'noon']}}, {'IS_SENT_START': False, 'OP': '?'}, {'NORM': 'i'}, {'LEMMA': 'be'}, {'LOWER': 'reaching'}, {'LOWER': 'out'}]]",1,Refocus,True
R0153,Use your reader's name,"When communicating, your reader's name is holy. People love to read their own name – use it wherever you can. If you don't know your reader's name, do your research before sending a message.",2,[],"[[{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'howdy']}}, {'LOWER': {'IN': ['all', 'sir', 'everyone', 'guys', 'team', 'there']}}, {'LOWER': ','}], [{'LOWER': {'IN': ['hi', 'hello', 'dear', 'hey', 'greetings', 'howdy']}}, {'LOWER': ','}, {'POS': {'IN': ['PROPN']}, 'OP': '!'}]]",3,Politeness,True
R0154,Avoid exclamation points,"You are probably using an exclamation point to show excitement. That's a great motive, but exclamation points give the reader a negative feeling that you are pressuring them or impatient. ",2,[],"[[{'NORM': '!', 'POS': 'PUNCT', 'TAG': '.'}]]",3,Positivity,True
R0156,Avoid multiple punctuation marks,Multiple punctuation marks can easily be misinterpreted and cause your message to be misunderstood. Avoid them to keep your message simple.,2,[],"[[{'TEXT': '...', 'POS': 'PUNCT'}]]",1,Clarity,True
R0157,Avoid 'Worry',"Even though you want to say something positive, 'worry' will evoke negative images in your reader's mind. Use more positive words.",3,[],"[[{'NORM': 'do'}, {'NORM': 'not'}, {'LOWER': 'worry'}], [{'LOWER': 'no'}, {'LOWER': 'worries'}]]",1,Positivity,True
R0158,Make a clear call-to-action,"You want to create (some) sense of urgency, so be more specific with your call-to-action (CTA). The best way to ask for something is by asking a direct question with two options your reader can pick from. The second option must be your preferred one.",2,[],"[[{'NORM': 'let'}, {'NORM': 'us'}, {'LOWER': 'have'}, {'LOWER': 'a'}, {'LOWER': {'IN': ['call', 'meeting', 'chat']}}], [{'NORM': 'let'}, {'NORM': 'us'}, {'LOWER': {'IN': ['talk', 'meet', 'chat']}}], [{'LOWER': 'how'}, {'LOWER': 'about'}, {'LOWER': {'IN': ['we', 'i']}}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': '?'}]]",1,Clarity,True
R0159,Keep it to the point,"Keep it simple by leaving out any words that don't bring value to your message. This way, you make it easier for your reader to see what your request is about.",1,[],"[[{'LOWER': {'IN': ['however', 'nonetheless', 'anyhow', 'though', 'yet', 'apparently', 'allegedly', 'supposedly', 'clearly', 'still', 'although', 'regardless', 'nevertheless', 'regardless', 'anyway', 'anyhow', 'moreover', 'furthermore', 'further']}}, {'LOWER': {'IN': ['?', '.', '!']}, 'OP': '!'}], [{'LOWER': {'IN': ['after', 'despite', 'having', 'even', 'in']}}, {'LOWER': {'IN': ['all', 'that', 'said', 'so', 'spite']}}], [{'LOWER': 'be'}, {'LOWER': 'that'}, {'LOWER': 'as'}, {'LOWER': 'it'}, {'LOWER': 'may'}]]",3,Clarity,True
R0161,Avoid the conditional,"The verb ‘could’ can appear unconfident or convey possibility that an action won't happen. To encourage a response and show authority, rephrase without 'could'.",3,['if.*could.*\\?'],"[[{'NORM': 'could'}, {'NORM': 'not', 'OP': '!'}]]",1,Confidence,True
R0162,Avoid the conditional,"The verb ‘should’ can appear unconfident or convey possibility that an action won't happen. To encourage a response and show authority, rephrase without 'should'.",3,"['if.*should.*\\?', '.*should (you|i) have any (questions|question)']",[[{'LOWER': 'should'}]],1,Confidence,True
R0164,Take it slow,"How well do you know your reader? If this is your first contact, take it slow. Suggesting a meeting early in a conversation can come across too pushy. Instead, ask them if the topic is on their mind. ",3,[],"[[{'LEMMA': 'be'}, {'NORM': 'you'}, {'LOWER': {'IN': ['up', 'open', 'interested']}}, {'LOWER': {'IN': ['for', 'to']}}, {'LOWER': {'IN': ['chat', 'talking', 'meeting', 'discussing', 'evaluating', 'chatting', 'talk']}}]]",3,Refocus,True
R0165,Avoid repeated words,"If your chosen word needs to be repeated to convey the content, it might not be the right choice. Keep it professional and clean by avoiding repeated words.",2,[],"[[{'LOWER': 'really'}, {'LOWER': ',', 'OP': '?'}, {'LOWER': 'really'}], [{'LOWER': 'many'}, {'LOWER': ',', 'OP': '?'}, {'LOWER': 'many'}], [{'LOWER': 'so'}, {'LOWER': ',', 'OP': '?'}, {'LOWER': 'so'}], [{'LOWER': 'way'}, {'LOWER': ',', 'OP': '?'}, {'LOWER': 'way'}], [{'LOWER': 'very'}, {'LOWER': ',', 'OP': '?'}, {'LOWER': 'very'}], [{'LOWER': 'far'}, {'LOWER': ',', 'OP': '?'}, {'LOWER': 'far'}], [{'LOWER': 'sweet'}, {'LOWER': ',', 'OP': '?'}, {'LOWER': 'sweet'}], [{'LOWER': 'hard'}, {'LOWER': ',', 'OP': '?'}, {'LOWER': 'hard'}], [{'LOWER': 'deep'}, {'LOWER': ',', 'OP': '?'}, {'LOWER': 'deep'}], [{'LOWER': 'poor'}, {'LOWER': ',', 'OP': '?'}, {'LOWER': 'poor'}]]",2,Clarity,True
